url,page_type,intent,role,cta,cta_href,must_preserve
https://www.algolia.com/partner-program/algolia-updates,partner,evaluate,trust-building,Get started,https://dashboard.algolia.com/users/sign_up,true
https://www.algolia.com/resources/asset/webinar-searchioacquisition,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-aiecommerce/1-from-matching-to-understanding,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-aisearchcapabilities,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest,true
https://www.algolia.com/products/features/ai-ranking,product,evaluate,conversion,Get a demo,https://www.algolia.com/demorequest,true
https://www.algolia.com/resources/asset/video-build101-data-sync,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-b2bimperative,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest,true
https://www.algolia.com/resources/asset/ebook-why-agentic-ai-is-your-next-priority,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest,true
https://www.algolia.com/products/features/ui-component-libraries,product,evaluate,conversion,Get a demo,https://www.algolia.com/demorequest,true
https://www.algolia.com/products/features/ai-synonyms,product,evaluate,conversion,Get a demo,https://www.algolia.com/demorequest,true
https://www.algolia.com/professional-services-support,services,evaluate,conversion,Talk to an expert,https://www.algolia.com/lp/request-pricing,true
https://www.algolia.com/resources/asset/casestudy-blindster,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/choosing-the-best-search-solution-algolia-versus-coveo,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/products/features/guides,product,evaluate,conversion,Get a demo,https://www.algolia.com/demorequest,true
https://www.algolia.com/resources/asset/ebook-multisignalranking,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-holidaydata/what-do-you-do-with-the-customer-data-you-ve-collected,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/webinar-digitalexpert-dk-sallinggroup-retail,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-aisearch,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest,true
https://www.algolia.com/resources/asset/ebook-reevaluating-llm-encoders/algolia-llms,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-algoliaelasticsearch/introduction,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest,true
https://www.algolia.com/resources/asset/ebook-4-advanced-tactics,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-aiecommerce,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-learn-how-to-optimize-ai-algorithms,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest,true
https://www.algolia.com/resources/asset/infographic-searchteamsreport,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-aiecommerce/10-ecommerce-gets-scientific,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/video-search-queries-why-choose-algolia,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-understanding-ai-transparency,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/video-zennioptical,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/infographic-algolia-vs-constructor,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-algolia-helps-grocers-build-customer-loyalty-and-drive-revenue,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-build-and-test-your-agentic-ai-experience-with-algolias-agent-studio,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/infographic-salesforce-commerce-cloud,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/report-boosting-sales-with-tech-integration,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/video-demo-full-power,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-b2bcasestudies/introduction,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest,true
https://www.algolia.com/resources/asset/ebook-b2bcasestudies,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest,true
https://www.algolia.com/resources/asset/video-nrfmaturitylifecycle,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/webinar-digitalexpert-orange,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-algoliaopensource/introduction,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest,true
https://www.algolia.com/resources/asset/infographic-retail-media-strategies-ranked,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-aiecommerce/ai-is-eating-ecommerce,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/infographic-search-grader,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/report-2025b2bsitesearchtrends,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest,true
https://www.algolia.com/resources/asset/ebook-personalizationwithai,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest,true
https://www.algolia.com/resources/asset/ebook-code-replacing-code,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest,true
https://www.algolia.com/resources/asset/webinar-digitalexpert-it-artemest-field,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-ctosguide,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest,true
https://www.algolia.com/resources/asset/ebook-deliveringpersonalizedexperiences/breaking-barriers-why-has-personalization-become-a-necessity,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest,true
https://www.algolia.com/resources/asset/infographic-black-friday-data,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-searchandising9bestpractices-retail,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-searchbeyondthebox-pharma,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-defensiveux/challenge,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest,true
https://www.algolia.com/resources/asset/infographic-nschecklist,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-fromdisruptingexperiencestodisruptingmarkets,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-genai,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-leveling-up-search-with-ai/start-personalizing-with-algolia,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-reevaluating-llm-encoders/conclusions-and-future-work,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-image-recommendation-api,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest,true
https://www.algolia.com/resources/asset/ebook-searchteamroles/overview,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest,true
https://www.algolia.com/resources/asset/ebook-holidaydata,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-leveling-up-search-with-ai,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/video-nrfshopify,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-realtimepersonalization/introduction,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest,true
https://www.algolia.com/resources/asset/infographics-shopify-with-algolia-search,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-image-recommendation-api/from-keyword-to-multimodal-search,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest,true
https://www.algolia.com/resources/asset/ebook-leveling-up-search-with-ai/payoffs-what-makes-ai-enabled-personalization-so-powerful,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-leveling-up-search-with-ai/the-challenges-of-implementing-ai-enabled-personalization,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-leveling-up-search-with-ai/how-does-ai-enabled-personalization-work,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/infographic-algolia-versus-bloomreach,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-mobile-ecommerce-experience/why-read-this-ebook,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest,true
https://www.algolia.com/resources/asset/ebook-optimizing-b2b-personalization/introduction-driving-kpis-in-b2b-ecommerce-with-ai-personalization,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest,true
https://www.algolia.com/resources/asset/ebook-merchandising-edge-with-aws-and-algolia,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-merchandising-ai-era/introducing-the-modern-merchandiser,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/infographic-citizendeveloper,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest/,true
https://www.algolia.com/resources/asset/ebook-mobile-ecommerce-experience,resource,learn,seo-acquisition,Get a demo,https://www.algolia.com/demorequest,true
